epoch,epoch_time_s,learning_rate,train_loss,val_acc,val_dice,val_iou
53,257.7741904258728,3.75e-05,0.0396755246600859,1.0,0.9110406228908596,0.8366158022436048
54,231.40538883209229,3.75e-05,0.03918722216272268,1.0,0.9107221370219012,0.8360788077818601
55,229.53848838806152,3.75e-05,0.03878761244691952,1.0,0.9097893739175208,0.8345078943017853
56,228.09949660301208,3.75e-05,0.03855897832688773,1.0,0.9048063789038042,0.8261611111267887
57,229.2161295413971,3.75e-05,0.03845648285556763,1.0,0.9056679395175203,0.8275988360591581
58,228.31630945205688,3.75e-05,0.038017262333486714,1.0,0.9044867413660187,0.8256282927089741
59,234.77664017677307,1.875e-05,0.03594475934796833,1.0,0.9080774800737524,0.831631790262085
60,229.80524396896362,1.875e-05,0.03506590118136401,1.0,0.9065774575773068,0.8291190481299259
61,224.0718333721161,1.875e-05,0.03466822148881026,1.0,0.9075836856057162,0.8308038553131163
62,224.51386976242065,1.875e-05,0.03436554621266677,1.0,0.9074831183314295,0.8306353279827181
63,223.80524563789368,1.875e-05,0.034190096730367575,1.0,0.9071642709058548,0.8301012190165178
64,223.88161945343018,1.875e-05,0.03388985348908195,1.0,0.9060972715399428,0.828316127171108
65,223.7546637058258,1.875e-05,0.0337550748159188,1.0,0.9063813683493783,0.8287910813858006
66,222.64428043365479,1.875e-05,0.03345690597673035,1.0,0.9093261008643401,0.833728671406701
67,223.67796850204468,1.875e-05,0.03326467037059058,1.0,0.9084560856654801,0.832267097764305
68,223.40528512001038,1.875e-05,0.033186157262753826,1.0,0.9087103697357032,0.8326940388094999
69,223.16082382202148,1.875e-05,0.03292580929389731,1.0,0.9087279130122995,0.8327235011762392
70,223.93603706359863,9.375e-06,0.031804339150584456,1.0,0.9086643681947986,0.832616787827002
71,223.37630081176758,9.375e-06,0.03130085968234511,1.0,0.9076536797560442,0.8309211675225273
72,223.6429648399353,9.375e-06,0.031128883480448434,1.0,0.9073069538228054,0.8303401920576271
73,222.80622553825378,9.375e-06,0.031019122219318556,1.0,0.9069534119182066,0.8297481752446023
74,222.17617654800415,9.375e-06,0.030903498524126063,1.0,0.9076294308837595,0.8308805240130719
75,222.4185836315155,9.375e-06,0.030718858145270315,1.0,0.9067888154859493,0.8294726840807349
76,222.28334426879883,9.375e-06,0.03056803548455395,1.0,0.9057462335534691,0.8277296010547723
77,222.37058186531067,9.375e-06,0.030429190694943355,1.0,0.9080587210729638,0.831600323751146
78,224.00861263275146,9.375e-06,0.030305459120666126,1.0,0.9091246647889608,0.8333900634146091
79,223.0513834953308,9.375e-06,0.030162980057206187,1.0,0.9084073869362725,0.832185355658173
80,225.0679383277893,9.375e-06,0.03012577923245909,1.0,0.9087498335805593,0.8327603161448368
81,229.64365220069885,4.6875e-06,0.029523704898099093,1.0,0.9076577856198901,0.8309280495352587
82,229.6346344947815,4.6875e-06,0.0292627817571398,1.0,0.9073575957115584,0.8304250248300168
